__timestamp,CHANNEL_NAME,SERVICES_PRODUCTCODE,SUM(COMTRAN_COMMISSIONREVENUE)
2019-04-15 00:00:00+00:00,SMS,VD129_6T,193500
2019-04-15 00:00:00+00:00,WEB,VD129_6T,193500
2019-04-15 00:00:00+00:00,WEB,MI_BIG70_12M,210000
2019-04-15 00:00:00+00:00,WEB,MI_BIG70_6M,210000
2019-04-15 00:00:00+00:00,API,MI_BIG70_12M,210000
2019-04-15 00:00:00+00:00,API,MI_MAX_12M,210000
2019-04-15 00:00:00+00:00,WEB,MCA_WEEKLY,219400
2019-04-15 00:00:00+00:00,SMS,VD69,231150
2019-04-15 00:00:00+00:00,SMS,B129,232200
2019-04-15 00:00:00+00:00,WEB,MI_BIG70,234500
2019-04-15 00:00:00+00:00,SMS,MI_ZONE50,240000
2019-04-15 00:00:00+00:00,SMS,C89_12T,267000
2019-04-15 00:00:00+00:00,WEB,VD89_12T,267000
2019-04-15 00:00:00+00:00,API,MI_BIG300,270000
2019-04-15 00:00:00+00:00,API,MI_BIG120,276000
2019-04-15 00:00:00+00:00,WEB,MI_ZONE_THAGA,285000
2019-04-15 00:00:00+00:00,API,B99_12T,297000
2019-04-15 00:00:00+00:00,WEB,B99_12T,297000
2019-04-15 00:00:00+00:00,SMS,KB,300000
2019-04-15 00:00:00+00:00,SMS,MI_MAXS_12M,300000
2019-04-15 00:00:00+00:00,SMS,MI_SPEED79,335750
2019-04-15 00:00:00+00:00,API,B30,340500
2019-04-15 00:00:00+00:00,API,C89_12T,356000
2019-04-15 00:00:00+00:00,API,C89_6T,356000
2019-04-15 00:00:00+00:00,WEB,B129,357975
2019-04-15 00:00:00+00:00,SMS,MI_MAX300,360000
2019-04-15 00:00:00+00:00,WEB,MI_BIG_60G_2GBN,360000
2019-04-15 00:00:00+00:00,API,VD149_6T,372500
2019-04-15 00:00:00+00:00,WEB,VD149_6T,372500
2019-04-15 00:00:00+00:00,SMS,C50,379000
2019-04-15 00:00:00+00:00,API,VD89_6T,400500
2019-04-15 00:00:00+00:00,SMS,C69_12T,414000
2019-04-15 00:00:00+00:00,API,VD149_12T,447000
2019-04-15 00:00:00+00:00,API,MI_ZONE_THAGA,465000
2019-04-15 00:00:00+00:00,WEB,MI_BIG90_6M,472500
2019-04-15 00:00:00+00:00,SMS,MI_BIG200,500000
2019-04-15 00:00:00+00:00,SMS,C69_6T,517500
2019-04-15 00:00:00+00:00,WEB,MI_MAX_6M,525000
2019-04-15 00:00:00+00:00,SMS,MI_ZONE_6THAGA,540000
2019-04-15 00:00:00+00:00,WEB,VD89,550909
2019-04-15 00:00:00+00:00,API,MI_BIG90,607500
2019-04-15 00:00:00+00:00,WEB,C69_6T,621000
2019-04-15 00:00:00+00:00,API,C69_6T,621000
2019-04-15 00:00:00+00:00,SMS,C89,660825
2019-04-15 00:00:00+00:00,SMS,VD129,664350
2019-04-15 00:00:00+00:00,WEB,C69,669300
2019-04-15 00:00:00+00:00,SMS,VD149_6T,670500
2019-04-15 00:00:00+00:00,WEB,B99_6T,693000
2019-04-15 00:00:00+00:00,SMS,MI_MAX200,700000
2019-04-15 00:00:00+00:00,API,C89,716450
2019-04-15 00:00:00+00:00,API,MI_D2,756000
2019-04-15 00:00:00+00:00,WEB,B129_6T,793350
2019-04-15 00:00:00+00:00,WEB,C89,827700
2019-04-15 00:00:00+00:00,WEB,MI_BIG120,840000
2019-04-15 00:00:00+00:00,SMS,B99_12T,891000
2019-04-15 00:00:00+00:00,SMS,C69,928050
2019-04-15 00:00:00+00:00,API,VD129,928800
2019-04-15 00:00:00+00:00,API,VD149,929700
2019-04-15 00:00:00+00:00,API,C69,940125
2019-04-15 00:00:00+00:00,WEB,B99,990000
2019-04-15 00:00:00+00:00,SMS,B30,997500
2019-04-15 00:00:00+00:00,WEB,C89_12T,1068000
2019-04-15 00:00:00+00:00,API,VD89_12T,1068000
2019-04-15 00:00:00+00:00,API,MI_MAXS,1162500
2019-04-15 00:00:00+00:00,WEB,C89_6T,1179250
2019-04-15 00:00:00+00:00,WEB,VD89_6T,1241550
2019-04-15 00:00:00+00:00,API,B99,1326600
2019-04-15 00:00:00+00:00,SMS,MI_M70,1347500
2019-04-15 00:00:00+00:00,SMS,B99,1410750
2019-04-15 00:00:00+00:00,WEB,MI_MAX100,1465000
2019-04-15 00:00:00+00:00,SMS,VD129_12T,1548000
2019-04-15 00:00:00+00:00,SMS,MI_BIG120,1716000
2019-04-15 00:00:00+00:00,SMS,MI_MAXS,2035000
2019-04-15 00:00:00+00:00,SMS,VD89P,2091500
2019-04-15 00:00:00+00:00,SMS,KM_DT20,2127000
2019-04-15 00:00:00+00:00,SMS,MI_M25,2128750
2019-04-15 00:00:00+00:00,SMS,VD149_12T,2235000
2019-04-15 00:00:00+00:00,API,MI_MAX100,2275000
2019-04-15 00:00:00+00:00,SMS,VD89_6T,2937000
2019-04-15 00:00:00+00:00,SMS,MI_M10,2964000
2019-04-15 00:00:00+00:00,SMS,MI_M50,2992500
2019-04-15 00:00:00+00:00,API,MI_MAX,3248250
2019-04-15 00:00:00+00:00,WEB,MI_BIG90,4599000
2019-04-15 00:00:00+00:00,WEB,MI_MAX,5591500
2019-04-15 00:00:00+00:00,API,VD89,6444935
2019-04-15 00:00:00+00:00,SMS,MI_ZONE_THAGA,6495000
2019-04-15 00:00:00+00:00,SMS,MI_D2,7373500
2019-04-15 00:00:00+00:00,SMS,MI_MAX100,7830500
2019-04-15 00:00:00+00:00,SMS,MI_BIG90,7884000
2019-04-15 00:00:00+00:00,SMS,MI_ZONE_12THAGA,8460000
2019-04-15 00:00:00+00:00,SMS,MI_BIG70,8603000
2019-04-15 00:00:00+00:00,SMS,VD89_12T,16020000
2019-04-15 00:00:00+00:00,SMS,EZ_MAX100,17970000
2019-04-15 00:00:00+00:00,SMS,VD89,21195695
2019-04-15 00:00:00+00:00,SMS,VD149,21977500
2019-04-15 00:00:00+00:00,SMS,MI_MAX,25499500
2019-04-15 00:00:00+00:00,SMS,EZ_D500,36600000
2019-04-15 00:00:00+00:00,SMS,VD89_DL,38452120
2019-04-16 00:00:00+00:00,SMS,MIZU3,0
2019-04-16 00:00:00+00:00,WEB,TUAN,0
2019-04-16 00:00:00+00:00,WEB,GIAIMATRANDAU,0
2019-04-16 00:00:00+00:00,SMS,VISHARE,0
2019-04-16 00:00:00+00:00,WEB,KYNANGMEM,0
2019-04-16 00:00:00+00:00,API,S50,0
2019-04-16 00:00:00+00:00,API,V10,0
2019-04-16 00:00:00+00:00,API,V10MP,0
2019-04-16 00:00:00+00:00,API,VD2,0
2019-04-16 00:00:00+00:00,API,VD89P,0
2019-04-16 00:00:00+00:00,API,VXTRA,0
2019-04-16 00:00:00+00:00,SMS,B50DL_DL,0
2019-04-16 00:00:00+00:00,SMS,BPLUS_6T,0
2019-04-16 00:00:00+00:00,SMS,BUSYSMS,0
2019-04-16 00:00:00+00:00,SMS,EZ_MAX200,0
2019-04-16 00:00:00+00:00,SMS,GV35,0
2019-04-16 00:00:00+00:00,SMS,HZ_6T,0
2019-04-16 00:00:00+00:00,SMS,MAGICCALL,0
2019-04-16 00:00:00+00:00,SMS,MI_MAXSV2,0
2019-04-16 00:00:00+00:00,SMS,TONGHOP,0
2019-04-16 00:00:00+00:00,SMS,VCLIP,0
2019-04-16 00:00:00+00:00,SMS,VD99,0
2019-04-16 00:00:00+00:00,SMS,VINABOX,0
2019-04-16 00:00:00+00:00,WEB,B50SV,0
2019-04-16 00:00:00+00:00,WEB,CHACHAFUN,0
2019-04-16 00:00:00+00:00,WEB,P7,0
2019-04-16 00:00:00+00:00,WEB,TRANCAUVANG,0
2019-04-16 00:00:00+00:00,WEB,VCLIP,0
2019-04-16 00:00:00+00:00,WEB,VISHARE,0
2019-04-16 00:00:00+00:00,WEB,THANG,0
2019-04-16 00:00:00+00:00,SMS,MEGACLIP7,0
2019-04-16 00:00:00+00:00,WEB,MN,10
2019-04-16 00:00:00+00:00,WEB,MB,90
2019-04-16 00:00:00+00:00,WEB,MAGICCALL,240
2019-04-16 00:00:00+00:00,WEB,LUA,400
2019-04-16 00:00:00+00:00,WEB,TONGHOP,400
2019-04-16 00:00:00+00:00,SMS,NHAC7,500
2019-04-16 00:00:00+00:00,API,MI_VD2K,600
2019-04-16 00:00:00+00:00,SMS,B10,625
2019-04-16 00:00:00+00:00,WEB,BUSYSMS,720
2019-04-16 00:00:00+00:00,API,MI_VD25K,750
2019-04-16 00:00:00+00:00,API,MI_VD3K,900
2019-04-16 00:00:00+00:00,WEB,B30_6T,1125
2019-04-16 00:00:00+00:00,SMS,MI_VD2K,1700
2019-04-16 00:00:00+00:00,API,MCA_WEEKLY,1800
2019-04-16 00:00:00+00:00,SMS,QNET7,1875
2019-04-16 00:00:00+00:00,SMS,TUAN,1875
2019-04-16 00:00:00+00:00,API,C15,2250
2019-04-16 00:00:00+00:00,SMS,V10,2650
2019-04-16 00:00:00+00:00,API,RINGTUNES,2700
2019-04-16 00:00:00+00:00,API,C50,3000
2019-04-16 00:00:00+00:00,SMS,VD10,4050
2019-04-16 00:00:00+00:00,API,VMAX,4500
2019-04-16 00:00:00+00:00,WEB,KM_DT20,5000
2019-04-16 00:00:00+00:00,API,TN20,5400
2019-04-16 00:00:00+00:00,SMS,V30K,6000
2019-04-16 00:00:00+00:00,WEB,V30K,7500
2019-04-16 00:00:00+00:00,SMS,ALO29,8700
2019-04-16 00:00:00+00:00,API,V10K,9000
2019-04-16 00:00:00+00:00,SMS,MI_VD40K,10000
2019-04-16 00:00:00+00:00,API,ALO35,10500
2019-04-16 00:00:00+00:00,SMS,VD2,11100
2019-04-16 00:00:00+00:00,API,MI_VD40K,12000
2019-04-16 00:00:00+00:00,WEB,B50,12500
2019-04-16 00:00:00+00:00,SMS,B50SV,15000
2019-04-16 00:00:00+00:00,API,MI_M50,15000
2019-04-16 00:00:00+00:00,WEB,B30,16500
2019-04-16 00:00:00+00:00,API,V30K,16500
2019-04-16 00:00:00+00:00,API,BXTRA,17500
2019-04-16 00:00:00+00:00,WEB,MI_M70,17500
2019-04-16 00:00:00+00:00,SMS,VD89KM,17800
2019-04-16 00:00:00+00:00,WEB,VD89KM,17800
2019-04-16 00:00:00+00:00,API,VD30,18000
2019-04-16 00:00:00+00:00,SMS,V10K,18000
2019-04-16 00:00:00+00:00,SMS,MI_VD75K,18750
2019-04-16 00:00:00+00:00,WEB,VD129_6T,19350
2019-04-16 00:00:00+00:00,API,VD69,20700
2019-04-16 00:00:00+00:00,WEB,V10K,21000
2019-04-16 00:00:00+00:00,API,EZ_MAX,21000
2019-04-16 00:00:00+00:00,SMS,BXTRA,21000
2019-04-16 00:00:00+00:00,API,MI_M25,22500
2019-04-16 00:00:00+00:00,API,VD99PLUS,24750
2019-04-16 00:00:00+00:00,WEB,MI_MAXS,25000
2019-04-16 00:00:00+00:00,API,VD89KM,26700
2019-04-16 00:00:00+00:00,API,VD50,27500
2019-04-16 00:00:00+00:00,SMS,EZ_EZ50,27500
2019-04-16 00:00:00+00:00,WEB,VD30,28500
2019-04-16 00:00:00+00:00,API,THANG,28500
2019-04-16 00:00:00+00:00,WEB,ALO29,29000
2019-04-16 00:00:00+00:00,SMS,VD100,30000
2019-04-16 00:00:00+00:00,API,VD100,30000
2019-04-16 00:00:00+00:00,API,B100,30000
2019-04-16 00:00:00+00:00,SMS,BT50P_3T,36000
2019-04-16 00:00:00+00:00,SMS,B50,38750
2019-04-16 00:00:00+00:00,SMS,MI_D99_2GBN,39600
2019-04-16 00:00:00+00:00,SMS,VD79,43450
2019-04-16 00:00:00+00:00,SMS,VD30,45000
2019-04-16 00:00:00+00:00,WEB,MI_MAXS_6M,50000
2019-04-16 00:00:00+00:00,SMS,MCA_WEEKLY,50950
2019-04-16 00:00:00+00:00,WEB,VD69,51750
2019-04-16 00:00:00+00:00,SMS,VD350,52500
2019-04-16 00:00:00+00:00,WEB,VD89P,53400
2019-04-16 00:00:00+00:00,API,BT50P_3T,60000
2019-04-16 00:00:00+00:00,SMS,B100,60000
2019-04-16 00:00:00+00:00,SMS,EZ_MAX,63000
2019-04-16 00:00:00+00:00,WEB,VD69_6T,69000
2019-04-16 00:00:00+00:00,API,BXTRA_6T,70000
2019-04-16 00:00:00+00:00,WEB,VD129,70950
2019-04-16 00:00:00+00:00,SMS,TN20,71100
2019-04-16 00:00:00+00:00,SMS,EZ_EZ120,72000
2019-04-16 00:00:00+00:00,SMS,HT50,72500
2019-04-16 00:00:00+00:00,WEB,MI_MAX300,90000
2019-04-16 00:00:00+00:00,SMS,B30_12T,90000
2019-04-16 00:00:00+00:00,SMS,B30_6T,90000
2019-04-16 00:00:00+00:00,WEB,MI_MAX200,90000
2019-04-16 00:00:00+00:00,SMS,BT50,90000
2019-04-16 00:00:00+00:00,SMS,VMAX,93750
2019-04-16 00:00:00+00:00,SMS,BT50P,95000
2019-04-16 00:00:00+00:00,WEB,ALO35,98000
2019-04-16 00:00:00+00:00,API,KM_DT20,101000
2019-04-16 00:00:00+00:00,SMS,MI_BIG_60G_2GBN,110000
2019-04-16 00:00:00+00:00,SMS,ALO35,112000
2019-04-16 00:00:00+00:00,API,B50,117500
2019-04-16 00:00:00+00:00,WEB,MI_BIG200,120000
2019-04-16 00:00:00+00:00,SMS,MI_BIG120_6M,120000
2019-04-16 00:00:00+00:00,SMS,B129,122550
2019-04-16 00:00:00+00:00,SMS,VD50,130000
2019-04-16 00:00:00+00:00,API,MI_MAX200,130000
2019-04-16 00:00:00+00:00,SMS,MI_SPEED199,139300
2019-04-16 00:00:00+00:00,WEB,S50,146825
2019-04-16 00:00:00+00:00,WEB,VD149_6T,149000
2019-04-16 00:00:00+00:00,SMS,B50_6T,150000
2019-04-16 00:00:00+00:00,SMS,VD500,150000
2019-04-16 00:00:00+00:00,API,MI_BIG_60G_2GBN,155000
2019-04-16 00:00:00+00:00,API,B30_6T,165000
2019-04-16 00:00:00+00:00,API,C89_6T,178000
2019-04-16 00:00:00+00:00,API,BT50P,185000
2019-04-16 00:00:00+00:00,SMS,B129_6T,193500
2019-04-16 00:00:00+00:00,API,B99_6T,198000
2019-04-16 00:00:00+00:00,SMS,VD69_6T,207000
2019-04-16 00:00:00+00:00,SMS,MI_MAX_12M,210000
2019-04-16 00:00:00+00:00,SMS,VD69,236325
2019-04-16 00:00:00+00:00,API,MI_BIG120,240000
2019-04-16 00:00:00+00:00,WEB,MI_BIG120_12M,240000
2019-04-16 00:00:00+00:00,API,MI_BIG70,241500
2019-04-16 00:00:00+00:00,API,B50_6T,250000
2019-04-16 00:00:00+00:00,API,B129,264450
2019-04-16 00:00:00+00:00,SMS,C89_12T,267000
2019-04-16 00:00:00+00:00,SMS,VD300,270000
2019-04-16 00:00:00+00:00,API,C69_12T,276000
2019-04-16 00:00:00+00:00,WEB,C69_6T,276000
2019-04-16 00:00:00+00:00,WEB,VD149,283100
2019-04-16 00:00:00+00:00,SMS,MI_BIG300,285000
2019-04-16 00:00:00+00:00,SMS,MI_ZONE50,285000
2019-04-16 00:00:00+00:00,SMS,VD99_12T,297000
2019-04-16 00:00:00+00:00,WEB,MI_ZONE_THAGA,297500
2019-04-16 00:00:00+00:00,API,VD149_6T,298000
2019-04-16 00:00:00+00:00,SMS,KB,298500
2019-04-16 00:00:00+00:00,SMS,MI_BIG200_6M,300000
2019-04-16 00:00:00+00:00,API,B30,313500
2019-04-16 00:00:00+00:00,WEB,B129_6T,322500
2019-04-16 00:00:00+00:00,WEB,MI_BIG_60G_2GBN,335000
2019-04-16 00:00:00+00:00,SMS,MI_BIG70_6M,350000
2019-04-16 00:00:00+00:00,WEB,MI_ZONE_12THAGA,360000
2019-04-16 00:00:00+00:00,SMS,C50,360750
2019-04-16 00:00:00+00:00,SMS,EZ_D250,375000
2019-04-16 00:00:00+00:00,WEB,MI_BIG70,395500
2019-04-16 00:00:00+00:00,WEB,C69_12T,414000
2019-04-16 00:00:00+00:00,SMS,C69_12T,414000
2019-04-16 00:00:00+00:00,SMS,MI_BIG200,430000
2019-04-16 00:00:00+00:00,SMS,MI_SPEED79,434500
2019-04-16 00:00:00+00:00,SMS,MI_MAX_6M,525000
2019-04-16 00:00:00+00:00,WEB,MCA_WEEKLY,525750
2019-04-16 00:00:00+00:00,API,VD89_12T,534000
2019-04-16 00:00:00+00:00,SMS,MI_ZONE_6THAGA,540000
2019-04-16 00:00:00+00:00,WEB,B99_12T,594000
2019-04-16 00:00:00+00:00,SMS,MI_BIG300_12M,600000
2019-04-16 00:00:00+00:00,SMS,MI_MAXS_12M,600000
2019-04-16 00:00:00+00:00,WEB,C69,600300
2019-04-16 00:00:00+00:00,SMS,VD69_12T,621000
2019-04-16 00:00:00+00:00,API,MI_ZONE_THAGA,622500
2019-04-16 00:00:00+00:00,WEB,MI_MAX_12M,630000
2019-04-16 00:00:00+00:00,WEB,B129,680475
2019-04-16 00:00:00+00:00,WEB,MI_BIG70_6M,700000
2019-04-16 00:00:00+00:00,API,C89_12T,712000
2019-04-16 00:00:00+00:00,API,C89,745375
2019-04-16 00:00:00+00:00,API,MI_BIG90,751500
2019-04-16 00:00:00+00:00,SMS,C89,760950
2019-04-16 00:00:00+00:00,API,MI_D2,767500
2019-04-16 00:00:00+00:00,WEB,B129_12T,774000
2019-04-16 00:00:00+00:00,SMS,B30,790500
2019-04-16 00:00:00+00:00,API,C69_6T,793500
2019-04-16 00:00:00+00:00,WEB,C89_12T,801000
2019-04-16 00:00:00+00:00,WEB,MI_BIG90_6M,810000
2019-04-16 00:00:00+00:00,SMS,MI_MAX300,810000
2019-04-16 00:00:00+00:00,SMS,B99_6T,841500
2019-04-16 00:00:00+00:00,WEB,MI_MAX100_6M,850000
2019-04-16 00:00:00+00:00,API,VD149_12T,894000
2019-04-16 00:00:00+00:00,WEB,C89,894450
2019-04-16 00:00:00+00:00,SMS,MI_MAX200,920000
2019-04-16 00:00:00+00:00,SMS,C89_6T,944513
2019-04-16 00:00:00+00:00,WEB,B99,960300
2019-04-16 00:00:00+00:00,WEB,MI_BIG90_12M,990000
2019-04-16 00:00:00+00:00,WEB,VD89,1000582
2019-04-16 00:00:00+00:00,API,VD149,1002025
2019-04-16 00:00:00+00:00,API,C69,1017750
2019-04-16 00:00:00+00:00,SMS,VD129,1028775
2019-04-16 00:00:00+00:00,SMS,C69_6T,1035000
2019-04-16 00:00:00+00:00,API,VD89_6T,1157000
2019-04-16 00:00:00+00:00,SMS,B99_12T,1188000
2019-04-16 00:00:00+00:00,API,MI_MAXS,1225000
2019-04-16 00:00:00+00:00,API,VD129,1290000
2019-04-16 00:00:00+00:00,WEB,C89_6T,1326100
2019-04-16 00:00:00+00:00,SMS,MI_M70,1351000
2019-04-16 00:00:00+00:00,SMS,VD129_6T,1548000
2019-04-16 00:00:00+00:00,WEB,MI_BIG120,1728000
2019-04-16 00:00:00+00:00,SMS,C69,1749150
2019-04-16 00:00:00+00:00,API,MI_MAX100,1890000
2019-04-16 00:00:00+00:00,API,B99,1920600
2019-04-16 00:00:00+00:00,SMS,VD149_6T,2011500
2019-04-16 00:00:00+00:00,SMS,MI_MAXS,2032500
2019-04-16 00:00:00+00:00,SMS,B99,2039400
2019-04-16 00:00:00+00:00,SMS,VD89P,2127100
2019-04-16 00:00:00+00:00,SMS,KM_DT20,2191000
2019-04-16 00:00:00+00:00,SMS,VD149_12T,2235000
2019-04-16 00:00:00+00:00,SMS,MI_BIG120,2262000
2019-04-16 00:00:00+00:00,WEB,B99_6T,2447775
2019-04-16 00:00:00+00:00,WEB,MI_MAX_6M,2520000
2019-04-16 00:00:00+00:00,SMS,MI_M25,2711250
2019-04-16 00:00:00+00:00,WEB,MI_MAX100,2825000
2019-04-16 00:00:00+00:00,SMS,EZ_MAX100,3060000
2019-04-16 00:00:00+00:00,SMS,MI_M10,3078500
2019-04-16 00:00:00+00:00,SMS,MI_M50,3460000
2019-04-16 00:00:00+00:00,API,MI_MAX,3967000
2019-04-16 00:00:00+00:00,WEB,VD89_12T,4183000
2019-04-16 00:00:00+00:00,SMS,VD129_12T,4257000
2019-04-16 00:00:00+00:00,SMS,MI_D2,6150000
2019-04-16 00:00:00+00:00,SMS,VD89_6T,7102201
2019-04-16 00:00:00+00:00,SMS,MI_ZONE_THAGA,7417500
2019-04-16 00:00:00+00:00,API,VD89,7567003
2019-04-16 00:00:00+00:00,SMS,MI_BIG90,8248500
2019-04-16 00:00:00+00:00,SMS,MI_MAXS_6M,8325000
2019-04-16 00:00:00+00:00,SMS,MI_MAX100,8755000
2019-04-16 00:00:00+00:00,WEB,MI_MAX,8878000
2019-04-16 00:00:00+00:00,WEB,VD89_6T,10998175
2019-04-16 00:00:00+00:00,SMS,MI_BIG70,11350500
2019-04-16 00:00:00+00:00,WEB,MI_BIG90,11403000
2019-04-16 00:00:00+00:00,SMS,VD89,28274761
2019-04-16 00:00:00+00:00,SMS,MI_MAX,30127250
2019-04-16 00:00:00+00:00,SMS,VD149,37153150
2019-04-16 00:00:00+00:00,SMS,VD89_DL,40515250
2019-04-16 00:00:00+00:00,SMS,MI_ZONE_12THAGA,49500000
2019-04-16 00:00:00+00:00,SMS,VD89_12T,68085000
2019-04-16 00:00:00+00:00,SMS,EZ_D500,310350000
2019-04-17 00:00:00+00:00,WEB,TRANCAUVANG,0
2019-04-17 00:00:00+00:00,API,MI_VD2K,0
2019-04-17 00:00:00+00:00,API,MI_VD3K,0
2019-04-17 00:00:00+00:00,API,S50,0
2019-04-17 00:00:00+00:00,API,TN20,0
2019-04-17 00:00:00+00:00,API,VD89P,0
2019-04-17 00:00:00+00:00,API,VXTRA,0
2019-04-17 00:00:00+00:00,SMS,B129_6T,0
2019-04-17 00:00:00+00:00,SMS,B50DL_DL,0
2019-04-17 00:00:00+00:00,SMS,BUSYSMS,0
2019-04-17 00:00:00+00:00,SMS,EZ_MAX,0
2019-04-17 00:00:00+00:00,SMS,MAGICCALL,0
2019-04-17 00:00:00+00:00,SMS,MIZU3,0
2019-04-17 00:00:00+00:00,SMS,NHAC7,0
2019-04-17 00:00:00+00:00,SMS,TONGHOP,0
2019-04-17 00:00:00+00:00,SMS,VCLIP,0
2019-04-17 00:00:00+00:00,SMS,VD30,0
2019-04-17 00:00:00+00:00,WEB,VCLIP,0
2019-04-17 00:00:00+00:00,SMS,MEGACLIP7,0
2019-04-17 00:00:00+00:00,SMS,B50SV,0
2019-04-17 00:00:00+00:00,WEB,MN,10
2019-04-17 00:00:00+00:00,WEB,MB,140
2019-04-17 00:00:00+00:00,WEB,GIAIMATRANDAU,160
2019-04-17 00:00:00+00:00,SMS,TUAN,195
2019-04-17 00:00:00+00:00,SMS,VINABOX,250
2019-04-17 00:00:00+00:00,WEB,VXTRA,300
2019-04-17 00:00:00+00:00,API,V10MP,600
2019-04-17 00:00:00+00:00,WEB,TONGHOP,720
2019-04-17 00:00:00+00:00,SMS,B10,750
2019-04-17 00:00:00+00:00,WEB,TUAN,880
2019-04-17 00:00:00+00:00,API,MCA_WEEKLY,1200
2019-04-17 00:00:00+00:00,API,VD2,1200
2019-04-17 00:00:00+00:00,API,C15,1500
2019-04-17 00:00:00+00:00,SMS,MI_VD2K,1700
2019-04-17 00:00:00+00:00,WEB,QNET7,1875
2019-04-17 00:00:00+00:00,SMS,KB,3000
2019-04-17 00:00:00+00:00,SMS,V10,3250
2019-04-17 00:00:00+00:00,SMS,VD10,3825
2019-04-17 00:00:00+00:00,WEB,KM_DT20,5000
2019-04-17 00:00:00+00:00,WEB,MI_M10,5000
2019-04-17 00:00:00+00:00,WEB,V30K,6000
2019-04-17 00:00:00+00:00,API,VMAX,7200
2019-04-17 00:00:00+00:00,WEB,V10K,7500
2019-04-17 00:00:00+00:00,API,MI_VD25KM,7500
2019-04-17 00:00:00+00:00,SMS,V30K,7500
2019-04-17 00:00:00+00:00,API,ALO29,8700
2019-04-17 00:00:00+00:00,WEB,S50,8750
2019-04-17 00:00:00+00:00,API,C50,9000
2019-04-17 00:00:00+00:00,API,MI_M10,9000
2019-04-17 00:00:00+00:00,SMS,MI_VD40K,10000
2019-04-17 00:00:00+00:00,SMS,GV35,10500
2019-04-17 00:00:00+00:00,API,THANG,11400
2019-04-17 00:00:00+00:00,SMS,V10K,11500
2019-04-17 00:00:00+00:00,API,BT50,12500
2019-04-17 00:00:00+00:00,SMS,VD2,13000
2019-04-17 00:00:00+00:00,WEB,VD30,13500
2019-04-17 00:00:00+00:00,API,MI_ZONE50,15000
2019-04-17 00:00:00+00:00,API,MI_M50,15000
2019-04-17 00:00:00+00:00,API,MI_M25,15000
2019-04-17 00:00:00+00:00,API,HT50,15000
2019-04-17 00:00:00+00:00,WEB,VD79,15800
2019-04-17 00:00:00+00:00,API,V30K,18000
2019-04-17 00:00:00+00:00,API,V10K,18000
2019-04-17 00:00:00+00:00,API,BXTRA,21000
2019-04-17 00:00:00+00:00,API,EZ_MAX,21000
2019-04-17 00:00:00+00:00,WEB,MI_M70,21000
2019-04-17 00:00:00+00:00,API,VD89KM,22250
2019-04-17 00:00:00+00:00,WEB,ALO29,23200
2019-04-17 00:00:00+00:00,API,VD79,23700
2019-04-17 00:00:00+00:00,SMS,ALO29,26100
2019-04-17 00:00:00+00:00,SMS,VD99,29700
2019-04-17 00:00:00+00:00,API,VD99PLUS,29700
2019-04-17 00:00:00+00:00,SMS,HT50,30000
2019-04-17 00:00:00+00:00,API,B100,30000
2019-04-17 00:00:00+00:00,SMS,BT50P,35000
2019-04-17 00:00:00+00:00,WEB,MI_MAXS,35000
2019-04-17 00:00:00+00:00,SMS,VD89KM,35600
2019-04-17 00:00:00+00:00,SMS,BT50P_3T,36000
2019-04-17 00:00:00+00:00,SMS,MI_D99_2GBN,39600
2019-04-17 00:00:00+00:00,SMS,VD100,40000
2019-04-17 00:00:00+00:00,SMS,MCA_WEEKLY,43250
2019-04-17 00:00:00+00:00,WEB,MI_ZONE_6THAGA,45000
2019-04-17 00:00:00+00:00,WEB,MI_MAXS_6M,50000
2019-04-17 00:00:00+00:00,SMS,MI_SPEED199,59700
2019-04-17 00:00:00+00:00,API,MI_MAX200,60000
2019-04-17 00:00:00+00:00,WEB,B30_12T,60000
2019-04-17 00:00:00+00:00,API,BT50P_3T,66000
2019-04-17 00:00:00+00:00,API,KM_DT20,66000
2019-04-17 00:00:00+00:00,API,VD69_6T,69000
2019-04-17 00:00:00+00:00,API,BXTRA_6T,70000
2019-04-17 00:00:00+00:00,WEB,VD89KM,71200
2019-04-17 00:00:00+00:00,SMS,VD50,75000
2019-04-17 00:00:00+00:00,WEB,B50_6T,75000
2019-04-17 00:00:00+00:00,SMS,BT50,75000
2019-04-17 00:00:00+00:00,SMS,ALO35,78750
2019-04-17 00:00:00+00:00,SMS,VD79,80975
2019-04-17 00:00:00+00:00,WEB,ALO35,84000
2019-04-17 00:00:00+00:00,WEB,VD89P,89000
2019-04-17 00:00:00+00:00,API,MI_MAX300,90000
2019-04-17 00:00:00+00:00,WEB,MI_BIG300,90000
2019-04-17 00:00:00+00:00,WEB,VD69,96600
2019-04-17 00:00:00+00:00,SMS,TN20,98700
2019-04-17 00:00:00+00:00,SMS,B50,100000
2019-04-17 00:00:00+00:00,SMS,VMAX,101250
2019-04-17 00:00:00+00:00,WEB,B30,102000
2019-04-17 00:00:00+00:00,SMS,VD69_6T,103500
2019-04-17 00:00:00+00:00,SMS,MI_BIG70_6M,105000
2019-04-17 00:00:00+00:00,API,VD79_6T,118500
2019-04-17 00:00:00+00:00,WEB,MI_BIG200,120000
2019-04-17 00:00:00+00:00,SMS,MI_BIG300,120000
2019-04-17 00:00:00+00:00,API,B30_12T,120000
2019-04-17 00:00:00+00:00,API,VD129_6T,129000
2019-04-17 00:00:00+00:00,WEB,B30_6T,135000
